participant_id,age,gender,condition,light_lux,noise_db,n_back_level,trial_number,reaction_time_ms,correct
P14,27,Male,Both,1077.0,67.1,2,2,911.1,1
P14,27,Male,Both,1153.2,66.9,2,3,1033.8,0
P14,27,Male,Both,1184.8,70.8,2,4,1052.6,0
P14,27,Male,Both,1113.7,75.5,1,5,944.2,1
P14,27,Male,Both,1080.7,67.7,2,6,1069.4,1
P14,27,Male,Both,1202.6,64.9,2,7,1073.4,0
P14,27,Male,Both,1199.4,69.0,2,8,1103.5,0
P14,27,Male,Both,1033.8,72.5,1,9,870.6,0
P14,27,Male,Both,1068.4,68.1,2,10,985.7,1
P14,27,Male,Both,1097.0,72.5,1,11,930.5,1
P14,27,Male,Both,1101.0,72.3,1,12,1070.3,0
P14,27,Male,Both,1076.2,67.1,1,13,857.6,0
P14,27,Male,Both,1046.9,73.7,1,14,900.5,1
P14,27,Male,Both,1255.1,74.3,1,15,1099.8,0
P14,27,Male,Both,1281.4,69.2,1,16,1201.3,0
P14,27,Male,Both,1042.9,69.1,2,17,1020.3,1
P14,27,Male,Both,1101.2,62.4,1,18,909.1,1
P14,27,Male,Both,1067.8,64.8,1,19,920.4,1
P14,27,Male,Both,1142.9,73.7,2,20,1070.8,1
P14,27,Male,Both,897.2,70.7,1,21,978.3,1
P14,27,Male,Both,1088.1,71.7,2,22,1076.1,1
P14,27,Male,Both,1156.3,80.9,2,23,1157.2,1
P14,27,Male,Both,1128.2,61.6,2,24,974.7,0
P14,27,Male,Both,1014.2,65.3,1,25,958.3,1
P15,26,Male,Baseline,457.6,33.4,2,1,560.6,1
P15,26,Male,Baseline,519.2,35.8,1,2,655.2,1
P15,26,Male,Baseline,470.5,33.7,1,3,685.2,1
P15,26,Male,Baseline,466.2,43.1,2,4,551.1,1
P15,26,Male,Baseline,528.9,38.3,1,5,667.9,1
P15,26,Male,Baseline,477.5,35.9,1,6,520.8,1
P15,26,Male,Baseline,425.1,37.0,2,7,608.4,1
P15,26,Male,Baseline,582.6,37.5,1,8,553.7,1
P15,26,Male,Baseline,489.6,43.8,1,9,559.2,1
P15,26,Male,Baseline,415.2,30.7,1,10,600.0,1
P15,26,Male,Baseline,530.2,38.1,2,11,588.3,0
P15,26,Male,Baseline,447.8,34.1,2,12,702.1,1
P15,26,Male,Baseline,470.6,40.6,1,13,596.9,1
P15,26,Male,Baseline,562.8,35.7,2,14,724.5,1
P15,26,Male,Baseline,512.3,40.9,1,15,530.2,1
P15,26,Male,Baseline,553.9,37.0,1,16,581.2,1
P15,26,Male,Baseline,466.1,44.8,1,17,526.6,1
P15,26,Male,Baseline,505.0,46.5,2,18,618.6,1
P15,26,Male,Baseline,453.6,38.6,1,19,618.1,1
P15,26,Male,Baseline,477.7,36.4,1,20,530.5,1
P15,26,Male,Baseline,433.2,40.0,1,21,665.2,1
P15,26,Male,Baseline,458.5,39.7,2,22,638.1,0
P15,26,Male,Baseline,495.4,38.0,2,23,627.2,1
P15,26,Male,Baseline,429.3,33.9,1,24,625.4,1
P15,26,Male,Baseline,441.7,38.1,2,25,635.1,1
P15,26,Male,Light,1056.5,37.0,2,1,813.6,1
P15,26,Male,Light,1275.8,38.3,1,2,1032.7,0
P15,26,Male,Light,998.6,43.4,2,3,820.2,1
P15,26,Male,Light,1090.5,37.9,1,4,701.7,1
P15,26,Male,Light,1095.1,43.9,2,5,966.7,0
P15,26,Male,Light,1224.2,37.0,1,6,1001.4,1
P15,26,Male,Light,1253.8,39.4,1,7,1037.5,0
P15,26,Male,Light,1209.3,41.1,1,8,1008.1,1
P15,26,Male,Light,1223.9,37.6,1,9,993.8,1
P15,26,Male,Light,1262.2,38.0,1,10,1118.6,1
P15,26,Male,Light,1131.6,36.7,1,11,911.3,1
P15,26,Male,Light,1033.6,38.5,1,12,781.7,1
P15,26,Male,Light,1228.9,41.9,2,13,1045.0,1
P15,26,Male,Light,1107.8,33.1,1,14,879.3,1
P15,26,Male,Light,1245.7,40.8,2,15,1094.9,1
P15,26,Male,Light,999.6,31.0,2,16,834.0,1
P15,26,Male,Light,1045.6,37.0,1,17,803.8,1
P15,26,Male,Light,1065.8,44.9,2,18,863.5,1
P15,26,Male,Light,1097.2,34.9,2,19,881.7,0
P15,26,Male,Light,1058.0,33.6,2,20,894.9,0
P15,26,Male,Light,1095.9,41.5,2,21,948.9,1
P15,26,Male,Light,1225.1,43.8,1,22,1042.9,1
P15,26,Male,Light,1197.4,35.8,1,23,976.1,1
P15,26,Male,Light,1139.8,35.4,1,24,932.0,0
P15,26,Male,Light,907.2,32.2,1,25,651.9,1
P15,26,Male,Noise,496.6,69.1,1,1,693.7,1
P15,26,Male,Noise,504.3,69.0,2,2,773.2,1
P15,26,Male,Noise,495.0,74.4,1,3,655.9,1
P15,26,Male,Noise,526.1,75.9,1,4,598.5,1
P15,26,Male,Noise,433.1,62.3,1,5,617.0,1
P15,26,Male,Noise,506.0,71.4,1,6,721.3,1
P15,26,Male,Noise,478.4,67.8,1,7,496.0,0
P15,26,Male,Noise,480.2,62.6,2,8,679.8,1
P15,26,Male,Noise,453.7,68.3,1,9,643.1,1
P15,26,Male,Noise,473.4,68.0,1,10,558.6,1
P15,26,Male,Noise,462.0,74.3,1,11,742.0,0
P15,26,Male,Noise,465.1,61.8,2,12,655.5,1
P15,26,Male,Noise,539.5,62.3,1,13,632.6,1
P15,26,Male,Noise,409.6,60.0,1,14,661.7,1
P15,26,Male,Noise,462.1,68.8,1,15,653.0,0
P15,26,Male,Noise,513.8,69.4,1,16,627.0,0
P15,26,Male,Noise,495.3,76.6,2,17,814.9,0
P15,26,Male,Noise,459.0,66.8,1,18,648.0,1
P15,26,Male,Noise,530.6,72.4,1,19,710.8,1
P15,26,Male,Noise,508.8,61.3,1,20,628.4,1
P15,26,Male,Noise,504.9,64.9,1,21,590.0,1
P15,26,Male,Noise,482.6,76.4,1,22,722.8,1
P15,26,Male,Noise,478.7,73.5,2,23,733.6,0
P15,26,Male,Noise,536.8,70.0,2,24,691.3,1
P15,26,Male,Noise,500.4,66.7,2,25,682.5,1
P15,26,Male,Both,1064.2,65.7,1,1,846.7,1
P15,26,Male,Both,1081.9,66.4,2,2,1040.4,1
P15,26,Male,Both,1155.3,66.8,2,3,1042.8,1
P15,26,Male,Both,1040.7,68.1,1,4,914.7,1
P15,26,Male,Both,933.9,72.1,1,5,814.7,0
P15,26,Male,Both,990.6,70.1,2,6,914.2,1
P15,26,Male,Both,1207.2,58.9,2,7,1213.6,1
P15,26,Male,Both,829.4,67.5,2,8,808.2,1
P15,26,Male,Both,1181.2,67.4,2,9,1057.4,0
P15,26,Male,Both,1151.5,62.1,1,10,1107.3,1
P15,26,Male,Both,1086.3,66.0,2,11,1037.6,0
P15,26,Male,Both,1158.0,60.4,2,12,1037.9,1
P15,26,Male,Both,927.8,72.1,2,13,841.7,1
P15,26,Male,Both,1282.1,66.8,2,14,1158.4,1
P15,26,Male,Both,1050.2,62.6,2,15,949.1,1
P15,26,Male,Both,1067.5,72.7,2,16,1112.1,1
P15,26,Male,Both,1261.5,62.9,2,17,1189.2,1
P15,26,Male,Both,1065.6,72.0,2,18,1079.1,1
P15,26,Male,Both,1118.4,64.1,1,19,922.0,0
P15,26,Male,Both,1056.2,69.2,2,20,994.2,1
P15,26,Male,Both,1212.2,65.1,2,21,1064.2,1
P15,26,Male,Both,868.3,73.6,2,22,974.7,0
P15,26,Male,Both,1191.8,67.5,1,23,1049.6,1
P15,26,Male,Both,1159.6,71.4,1,24,1102.6,0
P15,26,Male,Both,999.6,61.2,2,25,1004.6,1
P16,27,Male,Baseline,539.2,40.1,1,1,572.8,1
P16,27,Male,Baseline,479.4,36.5,2,2,687.7,1
P16,27,Male,Baseline,448.1,40.4,1,3,618.7,1
P16,27,Male,Baseline,431.6,44.9,1,4,679.1,1
P16,27,Male,Baseline,464.5,36.8,1,5,572.4,1
P16,27,Male,Baseline,554.9,37.8,2,6,751.2,1
P16,27,Male,Baseline,500.7,46.3,2,7,642.1,1
P16,27,Male,Baseline,523.3,34.9,1,8,587.9,1
P16,27,Male,Baseline,542.3,42.6,2,9,591.2,1
P16,27,Male,Baseline,465.4,33.6,2,10,557.9,0
P16,27,Male,Baseline,421.8,35.5,2,11,638.7,1
P16,27,Male,Baseline,451.1,38.3,2,12,762.6,1
P16,27,Male,Baseline,495.4,31.7,2,13,629.4,1
P16,27,Male,Baseline,475.1,40.4,1,14,633.7,1
P16,27,Male,Baseline,523.7,35.0,1,15,575.9,1
P16,27,Male,Baseline,461.5,38.2,2,16,599.6,1
P16,27,Male,Baseline,481.8,35.8,2,17,665.7,0
P16,27,Male,Baseline,474.8,34.0,1,18,728.2,1
P16,27,Male,Baseline,490.9,42.7,2,19,518.7,0
P16,27,Male,Baseline,424.9,37.1,2,20,675.7,1
P16,27,Male,Baseline,434.5,39.6,1,21,623.0,1
P16,27,Male,Baseline,535.3,37.6,1,22,699.7,1
P16,27,Male,Baseline,509.7,37.8,2,23,696.5,1
P16,27,Male,Baseline,373.5,25.7,1,24,685.1,1
P16,27,Male,Baseline,555.5,37.9,2,25,642.3,1
P16,27,Male,Light,999.3,44.6,2,1,971.1,1
P16,27,Male,Light,1098.9,32.8,2,2,940.2,0
P16,27,Male,Light,1148.1,35.7,2,3,993.8,0
P16,27,Male,Light,1208.7,37.6,1,4,981.0,1
P16,27,Male,Light,978.8,41.0,1,5,726.1,1
P16,27,Male,Light,1100.1,38.5,1,6,866.9,1
P16,27,Male,Light,1062.2,37.1,2,7,913.8,1
P16,27,Male,Light,996.9,37.9,1,8,732.4,0
P16,27,Male,Light,961.8,41.8,2,9,818.8,1
P16,27,Male,Light,1109.2,33.2,1,10,810.5,0
P16,27,Male,Light,1235.7,35.1,1,11,1053.2,0
P16,27,Male,Light,1176.0,33.9,2,12,1023.5,0
P16,27,Male,Light,1163.0,35.6,2,13,1045.1,1
P16,27,Male,Light,937.0,34.6,1,14,726.1,1
P16,27,Male,Light,969.6,43.6,2,15,755.0,1
P16,27,Male,Light,1204.6,37.9,2,16,980.4,1
P16,27,Male,Light,1024.3,38.8,2,17,800.9,1
P16,27,Male,Light,1111.6,38.8,2,18,933.8,1
P16,27,Male,Light,1045.2,37.2,2,19,892.1,1
P16,27,Male,Light,897.7,35.8,2,20,793.9,0
P16,27,Male,Light,1295.5,41.0,1,21,1182.8,1
P16,27,Male,Light,1271.0,45.4,1,22,1116.9,1
P16,27,Male,Light,1095.9,36.6,1,23,919.9,1
P16,27,Male,Light,1080.9,28.6,1,24,860.1,1
P16,27,Male,Light,1245.8,39.2,2,25,1187.3,0
P16,27,Male,Noise,575.9,73.4,1,1,771.0,1
P16,27,Male,Noise,468.5,75.2,2,2,653.0,1
P16,27,Male,Noise,501.3,77.8,1,3,793.2,1
P16,27,Male,Noise,462.1,61.9,2,4,650.7,1
P16,27,Male,Noise,435.5,71.7,1,5,620.9,1
P16,27,Male,Noise,493.5,66.6,1,6,669.0,1
P16,27,Male,Noise,523.3,66.4,2,7,731.8,1
P16,27,Male,Noise,421.6,63.5,1,8,623.0,1
P16,27,Male,Noise,449.6,71.5,1,9,601.3,1
P16,27,Male,Noise,473.0,60.7,1,10,616.1,1
P16,27,Male,Noise,464.3,68.8,2,11,819.9,1
P16,27,Male,Noise,447.7,68.5,2,12,746.2,1
P16,27,Male,Noise,456.0,71.8,2,13,833.2,1
P16,27,Male,Noise,487.9,66.7,1,14,700.2,1
P16,27,Male,Noise,547.2,68.4,2,15,715.3,1
P16,27,Male,Noise,502.3,63.9,2,16,784.0,1
P16,27,Male,Noise,485.1,73.8,1,17,809.9,1
P16,27,Male,Noise,485.6,70.9,1,18,729.3,1
P16,27,Male,Noise,519.9,70.6,2,19,777.9,1
P16,27,Male,Noise,516.0,59.0,2,20,852.6,1
P16,27,Male,Noise,539.8,68.1,2,21,704.8,1
P16,27,Male,Noise,469.9,75.9,1,22,734.1,1
P16,27,Male,Noise,393.4,67.6,1,23,702.1,1
P16,27,Male,Noise,465.4,68.2,1,24,749.6,1
P16,27,Male,Noise,503.6,66.3,1,25,696.1,1
P16,27,Male,Both,1203.9,67.3,1,1,1136.2,1
P16,27,Male,Both,1091.3,64.5,1,2,1008.2,1
P16,27,Male,Both,995.4,59.6,1,3,907.8,0
P16,27,Male,Both,1133.0,74.2,2,4,1095.6,1
P16,27,Male,Both,1138.0,74.2,2,5,1030.6,0
P16,27,Male,Both,1203.2,67.1,2,6,1172.3,0
P16,27,Male,Both,1158.2,70.8,1,7,1000.0,1
P16,27,Male,Both,1216.7,68.9,1,8,1106.0,1
P16,27,Male,Both,985.5,66.2,2,9,863.6,0
P16,27,Male,Both,1116.6,59.8,2,10,1031.6,1
P16,27,Male,Both,1060.8,64.0,2,11,955.2,0
P16,27,Male,Both,1101.9,68.7,1,12,969.7,1
P16,27,Male,Both,1350.8,64.1,1,13,1236.1,0
P16,27,Male,Both,1142.1,61.1,2,14,1017.4,1
P16,27,Male,Both,1078.9,65.8,1,15,1051.3,1
P16,27,Male,Both,1197.3,70.2,1,16,1133.2,1
P16,27,Male,Both,1113.5,77.0,1,17,1083.0,1
P16,27,Male,Both,1125.1,68.7,2,18,1074.3,0
P16,27,Male,Both,1058.4,69.7,1,19,961.3,1
P16,27,Male,Both,1166.3,68.8,1,20,1162.0,1
P16,27,Male,Both,1091.9,66.3,1,21,953.4,0
P16,27,Male,Both,1238.6,70.2,2,22,1244.8,1
P16,27,Male,Both,1081.0,69.7,1,23,958.9,0
P16,27,Male,Both,1120.4,71.0,1,24,1065.3,1
P16,27,Male,Both,1042.7,65.4,1,25,875.8,1
P17,24,Male,Baseline,441.2,35.2,1,1,434.6,1
P17,24,Male,Baseline,439.5,41.3,2,2,573.3,1
P17,24,Male,Baseline,501.5,38.3,2,3,479.5,1
P17,24,Male,Baseline,510.6,35.2,2,4,527.3,1
P17,24,Male,Baseline,434.9,38.7,1,5,416.6,1
P17,24,Male,Baseline,417.4,36.5,1,6,466.9,1
P17,24,Male,Baseline,506.0,37.7,1,7,456.7,1
P17,24,Male,Baseline,484.6,32.9,1,8,497.2,1
P17,24,Male,Baseline,516.7,36.6,1,9,406.5,1
P17,24,Male,Baseline,495.2,42.7,2,10,620.3,0
P17,24,Male,Baseline,553.5,36.8,1,11,419.6,1
P17,24,Male,Baseline,386.3,33.5,1,12,505.8,0
P17,24,Male,Baseline,497.1,41.6,2,13,477.1,1
P17,24,Male,Baseline,441.4,37.6,2,14,539.3,1
P17,24,Male,Baseline,547.0,35.1,1,15,416.1,0
P17,24,Male,Baseline,527.3,42.5,1,16,449.7,1
P17,24,Male,Baseline,496.8,35.8,1,17,439.6,1
P17,24,Male,Baseline,554.5,39.9,1,18,506.9,1
P17,24,Male,Baseline,421.6,39.8,2,19,506.4,1
P17,24,Male,Baseline,469.9,35.0,2,20,598.7,1
P17,24,Male,Baseline,462.1,43.0,1,21,390.4,1
P17,24,Male,Baseline,464.1,44.2,1,22,443.5,1
P17,24,Male,Baseline,551.0,34.6,1,23,499.8,1
P17,24,Male,Baseline,490.8,37.1,1,24,463.6,1
P17,24,Male,Baseline,482.9,38.7,1,25,447.3,1
P17,24,Male,Light,1095.5,36.2,1,1,764.7,0
P17,24,Male,Light,1027.0,36.9,2,2,835.5,1
P17,24,Male,Light,1117.7,36.1,2,3,828.7,0
P17,24,Male,Light,1083.0,34.3,2,4,656.1,0
P17,24,Male,Light,1246.4,41.3,2,5,1043.8,1
P17,24,Male,Light,1167.3,36.2,2,6,945.5,1
P17,24,Male,Light,1349.4,36.5,2,7,1212.5,1
P17,24,Male,Light,1233.6,44.8,1,8,871.2,1
P17,24,Male,Light,977.0,40.7,1,9,639.2,1
P17,24,Male,Light,1155.6,30.6,2,10,853.2,1
P17,24,Male,Light,1162.1,43.5,1,11,814.1,0
P17,24,Male,Light,1105.7,38.8,1,12,771.4,1
P17,24,Male,Light,965.7,40.7,2,13,672.9,1
P17,24,Male,Light,1053.7,42.9,2,14,780.6,1
P17,24,Male,Light,1146.3,43.4,1,15,841.4,0
P17,24,Male,Light,1160.6,32.5,2,16,870.0,0
P17,24,Male,Light,993.5,30.5,2,17,653.6,1
P17,24,Male,Light,1093.1,34.8,2,18,790.9,0
P17,24,Male,Light,1083.8,40.8,2,19,817.8,1
P17,24,Male,Light,1090.9,33.1,2,20,773.0,1
P17,24,Male,Light,965.8,38.1,2,21,740.2,0
P17,24,Male,Light,1023.6,38.1,1,22,780.2,1
P17,24,Male,Light,1008.9,49.2,1,23,683.3,0
P17,24,Male,Light,1041.7,26.9,2,24,816.3,1
P17,24,Male,Light,1052.9,41.7,2,25,685.9,0
P17,24,Male,Noise,470.9,64.2,1,1,461.7,1
P17,24,Male,Noise,474.0,70.7,2,2,625.4,1
P17,24,Male,Noise,422.1,70.5,1,3,549.2,1
P17,24,Male,Noise,451.2,74.8,1,4,650.5,0
P17,24,Male,Noise,440.8,57.1,1,5,516.7,1
P17,24,Male,Noise,526.9,63.7,1,6,508.8,1
P17,24,Male,Noise,435.5,67.5,2,7,620.3,1
P17,24,Male,Noise,525.3,68.0,2,8,480.0,0
P17,24,Male,Noise,510.5,60.2,1,9,540.0,1
P17,24,Male,Noise,457.0,64.8,1,10,536.4,1
P17,24,Male,Noise,473.8,73.2,2,11,635.2,1
P17,24,Male,Noise,464.0,72.2,2,12,634.2,1
P17,24,Male,Noise,487.8,69.9,1,13,522.9,0
P17,24,Male,Noise,505.4,62.9,2,14,603.5,1
P17,24,Male,Noise,457.0,72.8,1,15,576.9,0
P17,24,Male,Noise,464.3,69.7,2,16,645.2,1
P17,24,Male,Noise,471.6,67.2,2,17,599.8,0
P17,24,Male,Noise,406.1,62.6,2,18,684.9,0
P17,24,Male,Noise,488.8,65.4,2,19,657.1,1
P17,24,Male,Noise,457.8,67.7,1,20,568.2,1
P17,24,Male,Noise,406.5,64.0,1,21,506.1,1
P17,24,Male,Noise,431.5,69.5,1,22,574.0,1
P17,24,Male,Noise,474.7,72.0,2,23,655.1,1
P17,24,Male,Noise,374.5,69.9,2,24,660.4,1
P17,24,Male,Noise,459.0,75.4,1,25,608.6,1
P17,24,Male,Both,1271.9,66.4,1,1,1003.8,1
P17,24,Male,Both,1255.2,70.1,2,2,1264.4,1
P17,24,Male,Both,969.8,67.0,1,3,689.4,1
P17,24,Male,Both,1059.7,65.1,1,4,898.4,0
P17,24,Male,Both,1077.5,71.8,1,5,877.0,1
P17,24,Male,Both,1168.5,68.7,2,6,1032.9,0
P17,24,Male,Both,1078.0,75.7,1,7,840.0,1
P17,24,Male,Both,1141.4,65.0,1,8,871.8,0
P17,24,Male,Both,954.2,64.7,2,9,801.7,1
P17,24,Male,Both,1155.4,55.0,1,10,841.6,0
P17,24,Male,Both,1098.6,67.0,2,11,912.3,1
P17,24,Male,Both,1234.4,67.9,1,12,1058.1,1
P17,24,Male,Both,921.3,73.6,2,13,772.2,1
P17,24,Male,Both,1002.7,62.1,1,14,705.3,1
P17,24,Male,Both,1111.8,65.9,2,15,926.7,1
P17,24,Male,Both,1098.6,62.6,1,16,896.3,1
P17,24,Male,Both,951.8,72.3,2,17,816.1,1
P17,24,Male,Both,1174.7,67.2,1,18,1041.7,0
P17,24,Male,Both,1091.9,66.0,2,19,977.5,0
P17,24,Male,Both,945.5,64.6,1,20,772.7,1
P17,24,Male,Both,1237.3,71.7,1,21,1014.0,1
P17,24,Male,Both,1132.9,63.8,2,22,964.2,1
P17,24,Male,Both,1081.1,66.5,1,23,903.2,1
P17,24,Male,Both,1061.8,65.6,2,24,884.2,0
P17,24,Male,Both,1166.2,65.9,1,25,944.2,0
P18,19,Female,Baseline,514.4,32.7,1,1,556.6,1
P18,19,Female,Baseline,391.9,43.5,2,2,593.7,1
P18,19,Female,Baseline,359.9,31.9,2,3,604.7,1
P18,19,Female,Baseline,458.0,33.6,2,4,571.9,1
P18,19,Female,Baseline,489.2,34.8,1,5,499.7,1
P18,19,Female,Baseline,458.3,42.3,2,6,588.5,1
P18,19,Female,Baseline,517.0,46.6,2,7,668.6,1
P18,19,Female,Baseline,455.8,38.1,2,8,526.6,1
P18,19,Female,Baseline,455.0,36.4,2,9,582.1,1
P18,19,Female,Baseline,475.2,30.5,2,10,556.3,1
P18,19,Female,Baseline,489.8,40.0,1,11,494.2,1
P18,19,Female,Baseline,461.2,33.4,2,12,640.0,1
P18,19,Female,Baseline,518.0,35.6,1,13,511.7,1
P18,19,Female,Baseline,459.6,37.1,1,14,407.4,1
P18,19,Female,Baseline,483.6,36.4,1,15,476.1,0
P18,19,Female,Baseline,443.8,35.7,2,16,659.7,0
P18,19,Female,Baseline,452.0,35.1,1,17,614.7,1
P18,19,Female,Baseline,475.8,32.4,1,18,470.2,1
P18,19,Female,Baseline,502.0,29.7,2,19,691.2,0
P18,19,Female,Baseline,539.6,40.6,2,20,544.4,1
P18,19,Female,Baseline,474.9,34.2,2,21,686.8,1
P18,19,Female,Baseline,523.1,36.3,2,22,603.0,1
P18,19,Female,Baseline,456.1,40.3,2,23,630.3,1
P18,19,Female,Baseline,470.9,41.4,1,24,580.1,1
P18,19,Female,Baseline,433.2,35.2,2,25,681.0,1
P18,19,Female,Light,896.8,37.9,1,1,674.5,1
P18,19,Female,Light,1152.5,38.9,2,2,826.2,0
P18,19,Female,Light,1004.7,35.7,2,3,822.7,1
P18,19,Female,Light,1096.2,40.2,1,4,831.1,1
P18,19,Female,Light,1222.9,35.8,2,5,998.6,0
P18,19,Female,Light,1090.8,33.6,2,6,814.3,1
P18,19,Female,Light,1134.7,39.1,1,7,846.8,0
P18,19,Female,Light,1076.5,33.5,2,8,849.4,1
P18,19,Female,Light,1066.5,36.6,2,9,827.9,0
P18,19,Female,Light,1083.9,36.4,2,10,803.8,1
P18,19,Female,Light,1010.2,43.8,2,11,757.8,1
P18,19,Female,Light,1197.0,37.4,1,12,851.7,0
P18,19,Female,Light,973.9,39.6,1,13,724.6,1
P18,19,Female,Light,1147.2,34.3,1,14,913.6,0
P18,19,Female,Light,825.0,40.6,2,15,627.3,1
P18,19,Female,Light,1239.3,38.1,2,16,1046.1,0
P18,19,Female,Light,993.8,38.0,1,17,773.1,1
P18,19,Female,Light,1215.2,36.3,1,18,1067.6,1
P18,19,Female,Light,1155.3,42.8,1,19,820.4,1
P18,19,Female,Light,1225.6,39.1,2,20,1024.7,0
P18,19,Female,Light,1080.9,35.0,1,21,863.9,0
P18,19,Female,Light,1157.7,39.6,2,22,982.5,0
P18,19,Female,Light,1224.5,46.5,2,23,936.6,1
P18,19,Female,Light,1025.8,38.7,1,24,753.5,1
P18,19,Female,Light,989.9,33.8,2,25,741.5,1
P18,19,Female,Noise,430.9,67.8,1,1,571.6,1
P18,19,Female,Noise,477.6,73.3,2,2,680.8,1
P18,19,Female,Noise,457.5,68.0,1,3,591.8,1
P18,19,Female,Noise,447.5,71.8,2,4,657.3,1
P18,19,Female,Noise,482.4,75.6,2,5,620.0,1
P18,19,Female,Noise,424.6,61.1,2,6,689.5,1
P18,19,Female,Noise,460.8,66.1,1,7,700.7,1
P18,19,Female,Noise,427.1,72.0,1,8,622.4,0
P18,19,Female,Noise,459.0,72.2,1,9,604.2,1
P18,19,Female,Noise,509.7,70.9,1,10,549.9,1
P18,19,Female,Noise,378.5,71.0,1,11,631.2,0
P18,19,Female,Noise,436.1,65.6,1,12,576.4,1
P18,19,Female,Noise,503.3,79.3,2,13,780.2,1
P18,19,Female,Noise,413.0,66.2,1,14,531.7,1
P18,19,Female,Noise,448.8,58.2,2,15,618.7,1
P18,19,Female,Noise,515.9,64.4,1,16,668.3,1
P18,19,Female,Noise,458.4,69.7,1,17,671.2,1
P18,19,Female,Noise,501.1,71.7,2,18,706.2,1
P18,19,Female,Noise,422.2,71.0,1,19,615.3,1
P18,19,Female,Noise,422.9,76.2,1,20,655.6,1
P18,19,Female,Noise,464.2,59.7,2,21,674.2,1
P18,19,Female,Noise,472.1,57.0,2,22,562.0,0
P18,19,Female,Noise,436.3,75.1,1,23,643.3,1
P18,19,Female,Noise,447.2,76.0,1,24,660.0,1
P18,19,Female,Noise,469.3,71.3,2,25,691.4,0
P18,19,Female,Both,1038.8,71.8,1,1,909.5,1
P18,19,Female,Both,1121.4,68.0,1,2,966.2,1
P18,19,Female,Both,1092.7,67.7,2,3,973.0,1
P18,19,Female,Both,1114.0,64.8,2,4,1006.4,1
P18,19,Female,Both,1041.5,65.5,1,5,977.3,1
P18,19,Female,Both,1142.6,69.2,1,6,1042.6,1
P18,19,Female,Both,1054.9,69.0,2,7,847.7,1
P18,19,Female,Both,1020.6,67.1,2,8,936.9,1
P18,19,Female,Both,1114.8,61.9,1,9,875.9,0
P18,19,Female,Both,1158.8,73.7,1,10,967.1,0
P18,19,Female,Both,953.4,71.7,1,11,793.3,1
P18,19,Female,Both,1161.4,72.7,1,12,1021.9,1
P18,19,Female,Both,1152.7,69.5,2,13,1080.0,1
P18,19,Female,Both,1184.3,59.9,2,14,974.7,0
P18,19,Female,Both,1264.2,65.6,2,15,1171.2,0
P18,19,Female,Both,893.2,65.4,1,16,601.2,1
P18,19,Female,Both,1210.1,73.0,2,17,1148.0,1
P18,19,Female,Both,1121.5,70.8,2,18,1032.2,0
P18,19,Female,Both,1226.3,75.6,1,19,1172.3,0
P18,19,Female,Both,1004.6,74.4,1,20,892.5,0
P18,19,Female,Both,1142.6,62.6,1,21,995.1,1
P18,19,Female,Both,1263.1,71.5,2,22,1198.6,0
P18,19,Female,Both,1013.1,67.7,1,23,937.5,1
P18,19,Female,Both,1348.0,64.3,2,24,1340.5,0
P18,19,Female,Both,1080.3,67.7,1,25,976.6,1
P19,28,Female,Baseline,498.3,36.4,1,1,743.8,1
P19,28,Female,Baseline,484.0,32.8,1,2,488.1,1
P19,28,Female,Baseline,458.6,37.9,1,3,593.5,1
P19,28,Female,Baseline,431.7,43.3,1,4,525.2,1
P19,28,Female,Baseline,508.5,42.1,2,5,539.5,0
P19,28,Female,Baseline,509.4,35.9,1,6,479.7,1
P19,28,Female,Baseline,461.3,40.2,1,7,452.8,1
P19,28,Female,Baseline,490.1,41.7,2,8,557.4,0
P19,28,Female,Baseline,534.4,31.9,2,9,660.8,1
P19,28,Female,Baseline,452.5,34.7,2,10,578.0,1
P19,28,Female,Baseline,441.5,40.6,1,11,473.4,1
P19,28,Female,Baseline,498.2,44.0,2,12,620.3,1
P19,28,Female,Baseline,499.1,41.9,2,13,582.9,1
P19,28,Female,Baseline,470.3,39.8,2,14,625.8,0
P19,28,Female,Baseline,472.9,35.1,2,15,610.6,1
P19,28,Female,Baseline,472.3,31.0,1,16,533.9,1
P19,28,Female,Baseline,457.0,44.3,1,17,572.3,0
P19,28,Female,Baseline,523.1,37.9,1,18,470.6,1
P19,28,Female,Baseline,463.5,35.3,1,19,516.3,1
P19,28,Female,Baseline,499.4,33.0,1,20,496.3,1
P19,28,Female,Baseline,472.2,45.3,1,21,447.5,1
P19,28,Female,Baseline,501.8,37.5,2,22,528.2,1
P19,28,Female,Baseline,437.2,40.6,1,23,571.8,1
P19,28,Female,Baseline,502.5,35.8,2,24,657.0,1
P19,28,Female,Baseline,486.5,32.8,2,25,599.7,1
P19,28,Female,Light,929.8,40.0,2,1,685.1,0
P19,28,Female,Light,1064.8,33.5,2,2,787.8,1
P19,28,Female,Light,1100.1,37.4,2,3,904.2,1
P19,28,Female,Light,971.1,39.6,2,4,701.2,1
P19,28,Female,Light,1152.5,33.0,2,5,891.3,0
P19,28,Female,Light,1277.6,41.6,2,6,1100.8,0
P19,28,Female,Light,1032.7,38.4,2,7,837.9,0
P19,28,Female,Light,1124.8,38.3,2,8,882.6,0
P19,28,Female,Light,1123.2,39.6,2,9,908.8,1
P19,28,Female,Light,1000.1,39.6,2,10,796.2,1
